ID;FromStopNumber;ToStopNumber;ASD_or_SER_or_TFF;Reservation_in_equipment;Equipment;Tariff_in_equipment
11128;1;11;;;;
11129;1;10;;;;
11130;1;10;;;;
11131;1;7;;;;
11132;1;8;;;;
11133;1;10;;;162;
11134;1;2;;;162;
11135;1;5;;;162;
11136;1;17;;;;
11137;1;17;;;;
11138;1;11;;;;
11139;1;10;;;;
11140;1;7;;;;
11141;1;8;;;;
11142;1;17;;;;
11143;1;17;;;;
11144;1;17;;;;
11145;1;11;;;;
11146;1;10;;;;
11147;1;7;;;;
11148;1;8;;;;
11149;1;17;;;;
11150;1;17;;;;
11151;1;11;;;;
11152;1;10;;;;
11153;1;7;;;;
11154;1;8;;;;
11155;1;17;;;;
11156;1;17;;;;
11157;1;17;;;;
11158;1;11;;;;
11159;1;10;;;;
11160;1;10;;;;
11161;1;7;;;;
11162;1;8;;;;
11163;1;17;;;;
11164;1;17;;;;
11165;1;11;;;;
11166;1;10;;;;
11167;1;7;;;;
11168;1;8;;;;
11169;1;17;;;;
11170;1;17;;;;
11171;1;10;;;;
11172;1;8;;;;
11173;1;17;;;;
11174;1;17;;;;
11175;1;11;;;;
11176;1;10;;;;
11177;1;7;;;;
11178;1;8;;;;
11179;1;17;;;;
11180;1;17;;;;
11181;1;11;;;;
11182;1;10;;;;
11183;1;7;;;;
11184;1;8;;;;
11185;1;17;;;;
11186;1;17;;;;
11187;1;11;;;;
11188;1;10;;;;
11189;1;7;;;;
11190;1;8;;;;
11191;1;17;;;;
11192;1;17;;;;
11193;1;14;;;;
11194;1;11;;;;
11195;1;10;;;;
11196;1;4;;;;
11197;1;7;;;;
11198;1;8;;;;
11199;1;17;;;;
11200;1;17;;;;
11201;1;11;;;;
11202;1;10;;;;
11203;1;7;;;;
11204;1;8;;;;
11205;1;17;;;;
11206;1;17;;;;
11207;1;14;;;;
11208;1;11;;;;
11209;1;10;;;;
11210;1;4;;;;
11211;1;7;;;;
11212;1;8;;;;
11213;1;17;;;;
11214;1;17;;;;
11215;1;14;;;;
11216;1;11;;;;
11217;1;10;;;;
11218;1;4;;;;
11219;1;7;;;;
11220;1;8;;;;
11221;1;17;;;;
11222;1;17;;;;
11223;1;14;;;;
11224;1;11;;;;
11225;1;10;;;;
11226;1;4;;;;
11227;1;7;;;;
11228;1;8;;;;
11229;1;17;;;;
11230;1;17;;;;
11231;1;17;;;;
11232;1;11;;;;
11233;1;10;;;;
11234;1;7;;;;
11235;1;8;;;;
11236;1;17;;;;
11237;1;17;;;;
11238;1;14;;;;
11239;1;11;;;;
11240;1;12;;;;
11241;1;5;;;;
11242;1;10;;;;
11243;1;4;;;;
11244;1;7;;;;
11245;1;6;;;;
11246;1;8;;;;
11247;1;17;;;;
11248;1;17;;;;
11249;1;14;;;;
11250;1;11;;;;
11251;1;10;;;;
11252;1;4;;;;
11253;1;7;;;;
11254;1;8;;;;
11255;1;17;;;;
11256;1;17;;;;
11257;1;14;;;;
11258;1;11;;;;
11259;1;12;;;;
11260;1;5;;;;
11261;1;10;;;;
11262;1;4;;;;
11263;1;7;;;;
11264;1;6;;;;
11265;1;8;;;;
11266;1;17;;;;
11267;1;17;;;;
11268;1;14;;;;
11269;1;11;;;;
11270;1;12;;;;
11271;1;5;;;;
11272;1;10;;;;
11273;1;4;;;;
11274;1;7;;;;
11275;1;6;;;;
11276;1;8;;;;
11277;1;17;;;;
11278;1;17;;;;
11279;1;14;;;;
11280;1;11;;;;
11281;1;12;;;;
11282;1;5;;;;
11283;1;10;;;;
11284;1;4;;;;
11285;1;7;;;;
11286;1;6;;;;
11287;1;8;;;;
11288;1;17;;;;
11289;1;17;;;;
11290;1;14;;;;
11291;1;5;;;;
11292;1;10;;;;
11293;1;4;;;;
11294;1;6;;;;
11295;1;8;;;;
11296;1;17;;;;
11297;1;17;;;;
11298;1;14;;;;
11299;1;7;;;;
11300;1;8;;;;
11301;1;14;;;;
11302;1;14;;;;
11303;1;7;;;;
11304;1;8;;;;
11305;1;14;;;;
11306;1;14;;;;
11307;1;7;;;;
11308;1;8;;;;
11309;1;14;;;;
11310;1;14;;;;
11311;1;7;;;;
11312;1;8;;;;
11313;1;14;;;;
11314;1;17;;;;
11315;1;14;;;;
11316;1;10;;;;
11317;1;17;;;;
11318;1;4;;;;
11319;1;8;;;;
11320;1;17;;;;
11321;1;17;;;;
11322;1;11;;;;
11323;1;10;;;;
11324;1;17;;;;
11325;1;7;;;;
11326;1;8;;;;
11327;1;17;;;;
11328;1;17;;;;
11329;1;17;;;;
11330;1;17;;;;
11331;1;17;;;;
11332;1;7;;;;
11333;1;17;;;;
11334;1;7;;;;
11335;1;17;;;;
11336;1;17;;;;
11337;1;17;;;;
11338;1;17;;;;
11339;1;7;;;;
11340;1;14;;;;
11341;1;4;;;;
11342;1;17;;;;
11343;1;14;;;;
11344;1;14;;;;
11345;1;4;;;;
11346;1;14;;;;
11347;1;4;;;;
11348;1;14;;;;
11349;1;14;;;;
11350;1;14;;;;
11351;1;4;;;;
11352;1;17;;;;
11353;1;7;;;;
11354;1;14;;;;
11355;1;17;;;;
11356;1;17;;;;
11357;1;7;;;;
11358;1;17;;;;
11359;1;7;;;;
11360;1;17;;;;
11361;1;17;;;;
11362;1;14;;;;
11363;1;18;;;;
11364;1;17;;;;
11365;1;7;;;;
11366;1;14;;;;
11367;1;4;;;;
11368;1;14;;;;
11369;1;14;;;;
11370;1;14;;;;
11371;1;4;;;;
11372;1;17;;;;
11373;1;14;;;;
11374;1;4;;;;
11375;1;7;;;;
11376;1;14;;;;
11377;1;17;;;;
11378;1;14;;;;
11379;1;17;;;;
11380;1;14;;;;
11381;1;4;;;;
11382;1;7;;;;
11383;1;17;;;;
11384;1;14;;;;
11385;1;4;;;;
11386;1;7;;;;
11387;1;17;;;;
11388;1;14;;;;
11389;1;17;;;;
11390;1;14;;;;
11391;1;17;;;;
11392;1;14;;;;
11393;1;4;;;;
11394;1;7;;;;
11395;1;4;;;;
11396;1;17;;;;
11397;1;7;;;;
11398;1;17;;;;
11399;1;14;;;;
11400;1;14;;;;
11401;1;14;;;;
11402;1;3;;;;
11403;1;3;;;;
11404;1;3;;;;
11405;1;3;;;;
11406;1;3;;;;
11407;1;3;;;;
11408;1;3;;;;
11409;1;3;;;;
11410;1;3;;;;
11411;1;3;;;;
11412;1;3;;;;
11413;1;3;;;;
11414;1;3;;;;
11415;1;11;;;;
11416;1;12;;;;
11417;1;2;;;;
11418;1;12;;;;
11419;1;11;;;;
11420;1;11;;;;
11421;1;11;;;;
11422;1;11;;;;
11423;1;6;;;;
11424;1;5;;;;
11425;1;11;;;;
11426;1;6;;;;
11427;1;6;;;;
11428;1;11;;;;
11429;1;6;;;162;
11430;1;6;;;162;
11431;1;2;;;162;
11432;1;2;;;162;
11433;1;4;;;162;
11434;1;6;;;162;
11435;1;6;;;162;
11436;1;11;;;;
11437;1;2;;;162;
11438;1;2;;;162;
11439;1;11;;;;
11440;1;6;;;;
11441;1;5;;;;
11442;1;6;;;;
11443;1;6;;;;
11444;1;11;;;;
11445;1;7;;;162;
11446;1;3;;;162;
11447;1;2;;;162;
11448;1;2;;;162;
11449;1;6;;;162;
11450;1;3;;;162;
11451;1;11;;;;
11452;1;2;;;162;
11453;1;2;;;162;
11454;1;2;;;162;
11455;1;11;;;;
11456;1;6;;;;
11457;1;5;;;;
11458;1;11;;;;
11459;1;6;;;;
11460;1;6;;;;
11461;1;11;;;;
11462;1;6;;;162;
11463;1;6;;;162;
11464;1;2;;;162;
11465;1;2;;;162;
11466;1;11;;;;
11467;1;2;;;162;
11468;1;2;;;162;
11469;1;11;;;;
11470;1;6;;;;
11471;1;5;;;;
11472;1;6;;;;
11473;1;6;;;;
11474;1;11;;;;
11475;1;7;;;162;
11476;1;3;;;162;
11477;1;2;;;162;
11478;1;2;;;162;
11479;1;11;;;;
11480;1;2;;;162;
11481;1;2;;;162;
11482;1;11;;;;
11483;1;6;;;;
11484;1;5;;;;
11485;1;11;;;;
11486;1;6;;;;
11487;1;6;;;;
11488;1;11;;;;
11489;1;6;;;162;
11490;1;6;;;162;
11491;1;2;;;162;
11492;1;2;;;162;
11493;1;4;;;162;
11494;1;6;;;162;
11495;1;6;;;162;
11496;1;11;;;;
11497;1;2;;;162;
11498;1;2;;;162;
11499;1;11;;;;
11500;1;6;;;;
11501;1;5;;;;
11502;1;6;;;;
11503;1;6;;;;
11504;1;11;;;;
11505;1;7;;;162;
11506;1;6;;;162;
11507;1;3;;;162;
11508;1;2;;;162;
11509;1;2;;;162;
11510;1;6;;;162;
11511;1;3;;;162;
11512;1;2;;;162;
11513;1;11;;;;
11514;1;2;;;162;
11515;1;2;;;162;
11516;1;2;;;162;
11517;1;11;;;;
11518;1;6;;;;
11519;1;5;;;;
11520;1;6;;;;
11521;1;6;;;;
11522;1;11;;;;
11523;1;6;;;162;
11524;1;6;;;162;
11525;1;4;;;162;
11526;1;2;;;162;
11527;1;2;;;162;
11528;1;11;;;;
11529;1;2;;;162;
11530;1;2;;;162;
11531;1;11;;;;
11532;1;6;;;;
11533;1;5;;;;
11534;1;6;;;;
11535;1;6;;;;
11536;1;11;;;;
11537;1;7;;;162;
11538;1;3;;;162;
11539;1;2;;;162;
11540;1;2;;;162;
11541;1;11;;;;
11542;1;2;;;162;
11543;1;11;;;;
11544;1;6;;;;
11545;1;5;;;;
11546;1;11;;;;
11547;1;6;;;;
11548;1;6;;;;
11549;1;11;;;;
11550;1;6;;;162;
11551;1;6;;;162;
11552;1;4;;;162;
11553;1;2;;;162;
11554;1;2;;;162;
11555;1;4;;;162;
11556;1;6;;;162;
11557;1;6;;;162;
11558;1;11;;;;
11559;1;2;;;162;
11560;1;2;;;162;
11561;1;11;;;;
11562;1;6;;;;
11563;1;5;;;;
11564;1;6;;;;
11565;1;6;;;;
11566;1;11;;;;
11567;1;6;;;162;
11568;1;7;;;162;
11569;1;3;;;162;
11570;1;2;;;162;
11571;1;2;;;162;
11572;1;6;;;162;
11573;1;3;;;162;
11574;1;2;;;162;
11575;1;11;;;;
11576;1;2;;;162;
11577;1;11;;;;
11578;1;6;;;;
11579;1;5;;;;
11580;1;11;;;;
11581;1;6;;;;
11582;1;6;;;;
11583;1;11;;;;
11584;1;4;;;162;
11585;1;6;;;162;
11586;1;6;;;162;
11587;1;2;;;162;
11588;1;2;;;162;
11589;1;11;;;;
11590;1;2;;;162;
11591;1;2;;;162;
11592;1;11;;;;
11593;1;6;;;;
11594;1;5;;;;
11595;1;6;;;;
11596;1;6;;;;
11597;1;11;;;;
11598;1;7;;;162;
11599;1;3;;;162;
11600;1;2;;;162;
11601;1;2;;;162;
11602;1;11;;;;
11603;1;2;;;162;
11604;1;11;;;;
11605;1;6;;;;
11606;1;5;;;;
11607;1;11;;;;
11608;1;6;;;;
11609;1;6;;;;
11610;1;11;;;;
11611;1;4;;;162;
11612;1;6;;;162;
11613;1;6;;;162;
11614;1;2;;;162;
11615;1;2;;;162;
11616;1;4;;;162;
11617;1;6;;;162;
11618;1;6;;;162;
11619;1;11;;;;
11620;1;2;;;162;
11621;1;2;;;162;
11622;1;11;;;;
11623;1;6;;;;
11624;1;5;;;;
11625;1;6;;;;
11626;1;6;;;;
11627;1;11;;;;
11628;1;6;;;162;
11629;1;7;;;162;
11630;1;3;;;162;
11631;1;2;;;162;
11632;1;2;;;162;
11633;1;6;;;162;
11634;1;3;;;162;
11635;1;2;;;162;
11636;1;11;;;;
11637;1;2;;;162;
11638;1;2;;;162;
11639;1;11;;;;
11640;1;6;;;;
11641;1;5;;;;
11642;1;11;;;;
11643;1;6;;;;
11644;1;6;;;;
11645;1;11;;;;
11646;1;4;;;162;
11647;1;6;;;162;
11648;1;6;;;162;
11649;1;2;;;162;
11650;1;2;;;162;
11651;1;11;;;;
11652;1;2;;;162;
11653;1;2;;;162;
11654;1;11;;;;
11655;1;6;;;;
11656;1;5;;;;
11657;1;6;;;;
11658;1;6;;;;
11659;1;11;;;;
11660;1;7;;;162;
11661;1;3;;;162;
11662;1;2;;;162;
11663;1;2;;;162;
11664;1;11;;;;
11665;1;2;;;162;
11666;1;11;;;;
11667;1;6;;;;
11668;1;5;;;;
11669;1;11;;;;
11670;1;6;;;;
11671;1;6;;;;
11672;1;11;;;;
11673;1;4;;;162;
11674;1;6;;;162;
11675;1;6;;;162;
11676;1;2;;;162;
11677;1;2;;;162;
11678;1;4;;;162;
11679;1;6;;;162;
11680;1;6;;;162;
11681;1;11;;;;
11682;1;2;;;162;
11683;1;2;;;162;
11684;1;11;;;;
11685;1;6;;;;
11686;1;5;;;;
11687;1;11;;;;
11688;1;6;;;;
11689;1;6;;;;
11690;1;11;;;;
11691;1;7;;;162;
11692;1;6;;;162;
11693;1;3;;;162;
11694;1;2;;;162;
11695;1;2;;;162;
11696;1;6;;;162;
11697;1;3;;;162;
11698;1;2;;;162;
11699;1;11;;;;
11700;1;2;;;162;
11701;1;2;;;162;
11702;1;2;;;162;
11703;1;11;;;;
11704;1;6;;;;
11705;1;5;;;;
11706;1;11;;;;
11707;1;6;;;;
11708;1;6;;;;
11709;1;11;;;;
11710;1;4;;;162;
11711;1;6;;;162;
11712;1;6;;;162;
11713;1;2;;;162;
11714;1;2;;;162;
11715;1;11;;;;
11716;1;2;;;162;
11717;1;2;;;162;
11718;1;11;;;;
11719;1;6;;;;
11720;1;5;;;;
11721;1;6;;;;
11722;1;6;;;;
11723;1;11;;;;
11724;1;7;;;162;
11725;1;3;;;162;
11726;1;2;;;162;
11727;1;2;;;162;
11728;1;11;;;;
11729;1;2;;;162;
11730;1;11;;;;
11731;1;6;;;;
11732;1;5;;;;
11733;1;11;;;;
11734;1;6;;;;
11735;1;6;;;;
11736;1;11;;;;
11737;1;4;;;162;
11738;1;6;;;162;
11739;1;6;;;162;
11740;1;2;;;162;
11741;1;2;;;162;
11742;1;4;;;162;
11743;1;6;;;162;
11744;1;6;;;162;
11745;1;11;;;;
11746;1;2;;;162;
11747;1;2;;;162;
11748;1;11;;;;
11749;1;6;;;;
11750;1;5;;;;
11751;1;11;;;;
11752;1;6;;;;
11753;1;6;;;;
11754;1;11;;;;
11755;1;6;;;162;
11756;1;7;;;162;
11757;1;3;;;162;
11758;1;2;;;162;
11759;1;2;;;162;
11760;1;6;;;162;
11761;1;3;;;162;
11762;1;2;;;162;
11763;1;11;;;;
11764;1;2;;;162;
11765;1;2;;;162;
11766;1;2;;;162;
11767;1;2;;;162;
11768;1;11;;;;
11769;1;6;;;;
11770;1;5;;;;
11771;1;11;;;;
11772;1;6;;;;
11773;1;6;;;;
11774;1;11;;;;
11775;1;4;;;162;
11776;1;6;;;162;
11777;1;6;;;162;
11778;1;2;;;162;
11779;1;2;;;162;
11780;1;11;;;;
11781;1;2;;;162;
11782;1;2;;;162;
11783;1;11;;;;
11784;1;6;;;;
11785;1;5;;;;
11786;1;6;;;;
11787;1;6;;;;
11788;1;11;;;;
11789;1;7;;;162;
11790;1;3;;;162;
11791;1;2;;;162;
11792;1;2;;;162;
11793;1;11;;;;
11794;1;11;;;;
11795;1;6;;;;
11796;1;5;;;;
11797;1;11;;;;
11798;1;6;;;;
11799;1;6;;;;
11800;1;11;;;;
11801;1;4;;;162;
11802;1;6;;;162;
11803;1;6;;;162;
11804;1;2;;;162;
11805;1;2;;;162;
11806;1;4;;;162;
11807;1;6;;;162;
11808;1;6;;;162;
11809;1;11;;;;
11810;1;2;;;162;
11811;1;2;;;162;
11812;1;11;;;;
11813;1;6;;;;
11814;1;5;;;;
11815;1;11;;;;
11816;1;6;;;;
11817;1;6;;;;
11818;1;11;;;;
11819;1;7;;;162;
11820;1;6;;;162;
11821;1;3;;;162;
11822;1;2;;;162;
11823;1;2;;;162;
11824;1;6;;;162;
11825;1;3;;;162;
11826;1;2;;;162;
11827;1;11;;;;
11828;1;2;;;162;
11829;1;2;;;162;
11830;1;2;;;162;
11831;1;11;;;;
11832;1;6;;;;
11833;1;5;;;;
11834;1;11;;;;
11835;1;6;;;;
11836;1;6;;;;
11837;1;11;;;;
11838;1;4;;;162;
11839;1;6;;;162;
11840;1;6;;;162;
11841;1;2;;;162;
11842;1;2;;;162;
11843;1;11;;;;
11844;1;2;;;162;
11845;1;2;;;162;
11846;1;11;;;;
11847;1;6;;;;
11848;1;5;;;;
11849;1;6;;;;
11850;1;6;;;;
11851;1;11;;;;
11852;1;7;;;162;
11853;1;3;;;162;
11854;1;2;;;162;
11855;1;2;;;162;
11856;1;11;;;;
11857;1;2;;;162;
11858;1;11;;;;
11859;1;6;;;;
11860;1;5;;;;
11861;1;6;;;;
11862;1;11;;;;
11863;1;4;;;162;
11864;1;6;;;162;
11865;1;6;;;162;
11866;1;6;;;162;
11867;1;2;;;162;
11868;1;2;;;162;
11869;1;11;;;;
11870;1;2;;;162;
11871;1;2;;;162;
11872;1;11;;;;
11873;1;6;;;;
11874;1;5;;;;
11875;1;11;;;;
11876;1;6;;;;
11877;1;6;;;;
11878;1;11;;;;
11879;1;7;;;162;
11880;1;6;;;162;
11881;1;3;;;162;
11882;1;2;;;162;
11883;1;2;;;162;
11884;1;6;;;162;
11885;1;3;;;162;
11886;1;2;;;162;
11887;1;11;;;;
11888;1;2;;;162;
11889;1;2;;;162;
11890;1;2;;;162;
11891;1;11;;;;
11892;1;6;;;;
11893;1;5;;;;
11894;1;11;;;;
11895;1;6;;;;
11896;1;6;;;;
11897;1;11;;;;
11898;1;4;;;162;
11899;1;6;;;162;
11900;1;6;;;162;
11901;1;6;;;162;
11902;1;2;;;162;
11903;1;2;;;162;
11904;1;11;;;;
11905;1;2;;;162;
11906;1;2;;;162;
11907;1;11;;;;
11908;1;6;;;;
11909;1;5;;;;
11910;1;6;;;;
11911;1;6;;;;
11912;1;11;;;;
11913;1;7;;;162;
11914;1;3;;;162;
11915;1;2;;;162;
11916;1;2;;;162;
11917;1;11;;;;
11918;1;2;;;162;
11919;1;11;;;;
11920;1;6;;;;
11921;1;5;;;;
11922;1;11;;;;
11923;1;6;;;;
11924;1;11;;;;
11925;1;4;;;162;
11926;1;6;;;162;
11927;1;6;;;162;
11928;1;2;;;162;
11929;1;2;;;162;
11930;1;11;;;;
11931;1;2;;;162;
11932;1;2;;;162;
11933;1;11;;;;
11934;1;6;;;;
11935;1;5;;;;
11936;1;6;;;;
11937;1;6;;;;
11938;1;11;;;;
11939;1;7;;;162;
11940;1;6;;;162;
11941;1;3;;;162;
11942;1;2;;;162;
11943;1;2;;;162;
11944;1;6;;;162;
11945;1;3;;;162;
11946;1;2;;;162;
11947;1;11;;;;
11948;1;2;;;162;
11949;1;2;;;162;
11950;1;2;;;162;
11951;1;11;;;;
11952;1;6;;;;
11953;1;5;;;;
11954;1;11;;;;
11955;1;6;;;;
11956;1;6;;;;
11957;1;11;;;;
11958;1;4;;;162;
11959;1;6;;;162;
11960;1;6;;;162;
11961;1;2;;;162;
11962;1;2;;;162;
11963;1;11;;;;
11964;1;2;;;162;
11965;1;2;;;162;
11966;1;11;;;;
11967;1;6;;;;
11968;1;5;;;;
11969;1;6;;;;
11970;1;6;;;;
11971;1;11;;;;
11972;1;7;;;162;
11973;1;3;;;162;
11974;1;2;;;162;
11975;1;2;;;162;
11976;1;11;;;;
11977;1;2;;;162;
11978;1;11;;;;
11979;1;6;;;;
11980;1;5;;;;
11981;1;11;;;;
11982;1;6;;;;
11983;1;11;;;;
11984;1;4;;;162;
11985;1;6;;;162;
11986;1;6;;;162;
11987;1;2;;;162;
11988;1;2;;;162;
11989;1;11;;;;
11990;1;2;;;162;
11991;1;2;;;162;
11992;1;11;;;;
11993;1;6;;;;
11994;1;5;;;;
11995;1;6;;;;
11996;1;11;;;;
11997;1;6;;;162;
11998;1;7;;;162;
11999;1;3;;;162;
12000;1;2;;;162;
12001;1;2;;;162;
12002;1;11;;;;
12003;1;2;;;162;
12004;1;2;;;162;
12005;1;2;;;162;
12006;1;11;;;;
12007;1;6;;;;
12008;1;5;;;;
12009;1;11;;;;
12010;1;6;;;;
12011;1;6;;;;
12012;1;11;;;;
12013;1;4;;;162;
12014;1;6;;;162;
12015;1;6;;;162;
12016;1;2;;;162;
12017;1;2;;;162;
12018;1;11;;;;
12019;1;2;;;162;
12020;1;2;;;162;
12021;1;11;;;;
12022;1;6;;;;
12023;1;5;;;;
12024;1;6;;;;
12025;1;6;;;;
12026;1;11;;;;
12027;1;7;;;162;
12028;1;3;;;162;
12029;1;2;;;162;
12030;1;2;;;162;
12031;1;11;;;;
12032;1;2;;;162;
12033;1;2;;;162;
12034;1;11;;;;
12035;1;6;;;;
12036;1;5;;;;
12037;1;11;;;;
12038;1;6;;;;
12039;1;11;;;;
12040;1;2;;;162;
12041;1;4;;;162;
12042;1;6;;;162;
12043;1;6;;;162;
12044;1;2;;;162;
12045;1;2;;;162;
12046;1;11;;;;
12047;1;2;;;162;
12048;1;2;;;162;
12049;1;11;;;;
12050;1;6;;;;
12051;1;5;;;;
12052;1;6;;;;
12053;1;11;;;;
12054;1;7;;;162;
12055;1;6;;;162;
12056;1;3;;;162;
12057;1;2;;;162;
12058;1;2;;;162;
12059;1;11;;;;
12060;1;2;;;162;
12061;1;2;;;162;
12062;1;2;;;162;
12063;1;11;;;;
12064;1;6;;;;
12065;1;5;;;;
12066;1;11;;;;
12067;1;6;;;;
12068;1;6;;;;
12069;1;11;;;;
12070;1;2;;;162;
12071;1;4;;;162;
12072;1;6;;;162;
12073;1;6;;;162;
12074;1;2;;;162;
12075;1;2;;;162;
12076;1;11;;;;
12077;1;2;;;162;
12078;1;2;;;162;
12079;1;11;;;;
12080;1;6;;;;
12081;1;5;;;;
12082;1;6;;;;
12083;1;6;;;;
12084;1;11;;;;
12085;1;7;;;162;
12086;1;3;;;162;
12087;1;2;;;162;
12088;1;2;;;162;
12089;1;11;;;;
12090;1;2;;;162;
12091;1;11;;;;
12092;1;6;;;;
12093;1;5;;;;
12094;1;11;;;;
12095;1;6;;;;
12096;1;11;;;;
12097;1;2;;;162;
12098;1;4;;;162;
12099;1;6;;;162;
12100;1;6;;;162;
12101;1;2;;;162;
12102;1;2;;;162;
12103;1;11;;;;
12104;1;2;;;162;
12105;1;2;;;162;
12106;1;2;;;162;
12107;1;11;;;;
12108;1;6;;;;
12109;1;5;;;;
12110;1;11;;;;
12111;1;6;;;;
12112;1;11;;;;
12113;1;7;;;162;
12114;1;6;;;162;
12115;1;3;;;162;
12116;1;2;;;162;
12117;1;2;;;162;
12118;1;11;;;;
12119;1;2;;;162;
12120;1;2;;;162;
12121;1;2;;;162;
12122;1;11;;;;
12123;1;6;;;;
12124;1;5;;;;
12125;1;11;;;;
12126;1;6;;;;
12127;1;6;;;;
12128;1;11;;;;
12129;1;2;;;162;
12130;1;4;;;162;
12131;1;6;;;162;
12132;1;6;;;162;
12133;1;2;;;162;
12134;1;2;;;162;
12135;1;11;;;;
12136;1;2;;;162;
12137;1;2;;;162;
12138;1;11;;;;
12139;1;6;;;;
12140;1;5;;;;
12141;1;6;;;;
12142;1;6;;;;
12143;1;11;;;;
12144;1;7;;;162;
12145;1;3;;;162;
12146;1;2;;;162;
12147;1;2;;;162;
12148;1;11;;;;
12149;1;2;;;162;
12150;1;2;;;162;
12151;1;11;;;;
12152;1;6;;;;
12153;1;5;;;;
12154;1;11;;;;
12155;1;6;;;;
12156;1;11;;;;
12157;1;2;;;162;
12158;1;4;;;162;
12159;1;6;;;162;
12160;1;6;;;162;
12161;1;2;;;162;
12162;1;2;;;162;
12163;1;11;;;;
12164;1;2;;;162;
12165;1;2;;;162;
12166;1;2;;;162;
12167;1;11;;;;
12168;1;6;;;;
12169;1;5;;;;
12170;1;11;;;;
12171;1;6;;;;
12172;1;11;;;;
12173;1;6;;;162;
12174;1;7;;;162;
12175;1;3;;;162;
12176;1;2;;;162;
12177;1;2;;;162;
12178;1;11;;;;
12179;1;2;;;162;
12180;1;2;;;162;
12181;1;2;;;162;
12182;1;2;;;162;
12183;1;11;;;;
12184;1;6;;;;
12185;1;5;;;;
12186;1;11;;;;
12187;1;6;;;;
12188;1;6;;;;
12189;1;11;;;;
12190;1;2;;;162;
12191;1;4;;;162;
12192;1;6;;;162;
12193;1;6;;;162;
12194;1;2;;;162;
12195;1;2;;;162;
12196;1;11;;;;
12197;1;2;;;162;
12198;1;2;;;162;
12199;1;11;;;;
12200;1;6;;;;
12201;1;5;;;;
12202;1;6;;;;
12203;1;6;;;;
12204;1;11;;;;
12205;1;7;;;162;
12206;1;3;;;162;
12207;1;2;;;162;
12208;1;2;;;162;
12209;1;11;;;;
12210;1;2;;;162;
12211;1;11;;;;
12212;1;6;;;;
12213;1;5;;;;
12214;1;11;;;;
12215;1;6;;;;
12216;1;11;;;;
12217;1;2;;;162;
12218;1;4;;;162;
12219;1;6;;;162;
12220;1;6;;;162;
12221;1;2;;;162;
12222;1;2;;;162;
12223;1;11;;;;
12224;1;2;;;162;
12225;1;2;;;162;
12226;1;2;;;162;
12227;1;2;;;162;
12228;1;11;;;;
12229;1;6;;;;
12230;1;5;;;;
12231;1;11;;;;
12232;1;6;;;;
12233;1;11;;;;
12234;1;6;;;162;
12235;1;7;;;162;
12236;1;3;;;162;
12237;1;2;;;162;
12238;1;2;;;162;
12239;1;11;;;;
12240;1;2;;;162;
12241;1;2;;;162;
12242;1;2;;;162;
12243;1;11;;;;
12244;1;6;;;;
12245;1;5;;;;
12246;1;11;;;;
12247;1;6;;;;
12248;1;6;;;;
12249;1;11;;;;
12250;1;2;;;162;
12251;1;4;;;162;
12252;1;6;;;162;
12253;1;6;;;162;
12254;1;2;;;162;
12255;1;2;;;162;
12256;1;11;;;;
12257;1;2;;;162;
12258;1;11;;;;
12259;1;6;;;;
12260;1;5;;;;
12261;1;6;;;;
12262;1;6;;;;
12263;1;11;;;;
12264;1;7;;;162;
12265;1;3;;;162;
12266;1;2;;;162;
12267;1;2;;;162;
12268;1;11;;;;
12269;1;2;;;162;
12270;1;11;;;;
12271;1;6;;;;
12272;1;5;;;;
12273;1;11;;;;
12274;1;6;;;;
12275;1;11;;;;
12276;1;2;;;162;
12277;1;4;;;162;
12278;1;6;;;162;
12279;1;6;;;162;
12280;1;2;;;162;
12281;1;2;;;162;
12282;1;11;;;;
12283;1;11;;;;
12284;1;6;;;;
12285;1;5;;;;
12286;1;11;;;;
12287;1;6;;;;
12288;1;11;;;;
12289;1;6;;;162;
12290;1;7;;;162;
12291;1;3;;;162;
12292;1;2;;;162;
12293;1;2;;;162;
12294;1;11;;;;
12295;1;2;;;162;
12296;1;2;;;162;
12297;1;2;;;162;
12298;1;11;;;;
12299;1;6;;;;
12300;1;5;;;;
12301;1;11;;;;
12302;1;6;;;;
12303;1;6;;;;
12304;1;11;;;;
12305;1;2;;;162;
12306;1;4;;;162;
12307;1;6;;;162;
12308;1;6;;;162;
12309;1;2;;;162;
12310;1;2;;;162;
12311;1;11;;;;
12312;1;11;;;;
12313;1;6;;;;
12314;1;5;;;;
12315;1;6;;;;
12316;1;6;;;;
12317;1;11;;;;
12318;1;7;;;162;
12319;1;3;;;162;
12320;1;2;;;162;
12321;1;2;;;162;
12322;1;11;;;;
12323;1;2;;;162;
12324;1;11;;;;
12325;1;6;;;;
12326;1;5;;;;
12327;1;11;;;;
12328;1;6;;;;
12329;1;11;;;;
12330;1;2;;;162;
12331;1;4;;;162;
12332;1;6;;;162;
12333;1;6;;;162;
12334;1;2;;;162;
12335;1;2;;;162;
12336;1;11;;;;
12337;1;2;;;162;
12338;1;2;;;162;
12339;1;11;;;;
12340;1;6;;;;
12341;1;5;;;;
12342;1;11;;;;
12343;1;6;;;;
12344;1;11;;;;
12345;1;6;;;162;
12346;1;7;;;162;
12347;1;3;;;162;
12348;1;2;;;162;
12349;1;2;;;162;
12350;1;11;;;;
